provincia;municipio;sexo;total
44 Teruel;44201 Rubielos de Mora;Mujeres;8
44 Teruel;44203 Salcedillo;Ambos sexos;4
44 Teruel;44203 Salcedillo;Hombres;3
44 Teruel;44203 Salcedillo;Mujeres;1
44 Teruel;44204 Saldón;Ambos sexos;9
44 Teruel;44204 Saldón;Hombres;6
44 Teruel;44204 Saldón;Mujeres;3
44 Teruel;44205 Samper de Calanda;Ambos sexos;36
44 Teruel;44205 Samper de Calanda;Hombres;18
44 Teruel;44205 Samper de Calanda;Mujeres;18
44 Teruel;44206 San Agustín;Ambos sexos;12
44 Teruel;44206 San Agustín;Hombres;7
44 Teruel;44206 San Agustín;Mujeres;5
44 Teruel;44207 San Martín del Río;Ambos sexos;5
44 Teruel;44207 San Martín del Río;Hombres;2
44 Teruel;44207 San Martín del Río;Mujeres;3
44 Teruel;44209 Santa Eulalia;Ambos sexos;50
44 Teruel;44209 Santa Eulalia;Hombres;22
44 Teruel;44209 Santa Eulalia;Mujeres;28
44 Teruel;44210 Sarrión;Ambos sexos;18
44 Teruel;44210 Sarrión;Hombres;8
44 Teruel;44210 Sarrión;Mujeres;10
44 Teruel;44211 Segura de los Baños;Ambos sexos;3
44 Teruel;44211 Segura de los Baños;Hombres;2
44 Teruel;44211 Segura de los Baños;Mujeres;1
44 Teruel;44212 Seno;Ambos sexos;7
44 Teruel;44212 Seno;Hombres;5
44 Teruel;44212 Seno;Mujeres;2
44 Teruel;44213 Singra;Ambos sexos;3
44 Teruel;44213 Singra;Hombres;2
44 Teruel;44213 Singra;Mujeres;1
44 Teruel;44215 Terriente;Ambos sexos;66
44 Teruel;44215 Terriente;Hombres;34
44 Teruel;44215 Terriente;Mujeres;32
44 Teruel;44216 Teruel;Ambos sexos;1.494
44 Teruel;44216 Teruel;Hombres;734
44 Teruel;44216 Teruel;Mujeres;760
44 Teruel;44217 Toril y Masegoso;Ambos sexos;3
44 Teruel;44217 Toril y Masegoso;Hombres;2
44 Teruel;44217 Toril y Masegoso;Mujeres;1
44 Teruel;44218 Tormón;Ambos sexos;12
44 Teruel;44218 Tormón;Hombres;6
44 Teruel;44218 Tormón;Mujeres;6
44 Teruel;44219 Tornos;Ambos sexos;1
44 Teruel;44219 Tornos;Hombres;0
44 Teruel;44219 Tornos;Mujeres;1
44 Teruel;44221 Torrecilla de Alcañiz;Ambos sexos;33
44 Teruel;44221 Torrecilla de Alcañiz;Hombres;13
44 Teruel;44221 Torrecilla de Alcañiz;Mujeres;20
44 Teruel;44222 Torrecilla del Rebollar;Ambos sexos;10
44 Teruel;44222 Torrecilla del Rebollar;Hombres;6
44 Teruel;44222 Torrecilla del Rebollar;Mujeres;4
44 Teruel;44223 Torre de Arcas;Ambos sexos;5
44 Teruel;44223 Torre de Arcas;Hombres;3
44 Teruel;44223 Torre de Arcas;Mujeres;2
44 Teruel;44224 Torre de las Arcas;Ambos sexos;8
44 Teruel;44224 Torre de las Arcas;Hombres;3
44 Teruel;44224 Torre de las Arcas;Mujeres;5
44 Teruel;44225 Torre del Compte;Ambos sexos;18
44 Teruel;44225 Torre del Compte;Hombres;6
44 Teruel;44225 Torre del Compte;Mujeres;12
44 Teruel;44226 Torrelacárcel;Ambos sexos;10
44 Teruel;44226 Torrelacárcel;Hombres;3
44 Teruel;44226 Torrelacárcel;Mujeres;7
44 Teruel;44228 Torremocha de Jiloca;Ambos sexos;3
44 Teruel;44228 Torremocha de Jiloca;Hombres;2
44 Teruel;44228 Torremocha de Jiloca;Mujeres;1
44 Teruel;44229 Torres de Albarracín;Ambos sexos;2
44 Teruel;44229 Torres de Albarracín;Hombres;0
44 Teruel;44229 Torres de Albarracín;Mujeres;2
44 Teruel;44230 Torrevelilla;Ambos sexos;44
44 Teruel;44230 Torrevelilla;Hombres;19
44 Teruel;44230 Torrevelilla;Mujeres;25
44 Teruel;44231 Torrijas;Ambos sexos;6
44 Teruel;44231 Torrijas;Hombres;3
44 Teruel;44231 Torrijas;Mujeres;3
44 Teruel;44232 Torrijo del Campo;Ambos sexos;7
44 Teruel;44232 Torrijo del Campo;Hombres;6
44 Teruel;44232 Torrijo del Campo;Mujeres;1
44 Teruel;44234 Tramacastiel;Ambos sexos;6
44 Teruel;44234 Tramacastiel;Hombres;4
44 Teruel;44234 Tramacastiel;Mujeres;2
44 Teruel;44235 Tramacastilla;Ambos sexos;11
44 Teruel;44235 Tramacastilla;Hombres;8
44 Teruel;44235 Tramacastilla;Mujeres;3
44 Teruel;44236 Tronchón;Ambos sexos;48
44 Teruel;44236 Tronchón;Hombres;21
44 Teruel;44236 Tronchón;Mujeres;27
44 Teruel;44237 Urrea de Gaén;Ambos sexos;9
44 Teruel;44237 Urrea de Gaén;Hombres;4
44 Teruel;44237 Urrea de Gaén;Mujeres;5
44 Teruel;44238 Utrillas;Ambos sexos;102
44 Teruel;44238 Utrillas;Hombres;52
44 Teruel;44238 Utrillas;Mujeres;50
44 Teruel;44240 Valbona;Ambos sexos;29
44 Teruel;44240 Valbona;Hombres;14
44 Teruel;44240 Valbona;Mujeres;15
44 Teruel;44241 Valdealgorfa;Ambos sexos;52
44 Teruel;44241 Valdealgorfa;Hombres;29
44 Teruel;44241 Valdealgorfa;Mujeres;23
44 Teruel;44243 Valdecuenca;Ambos sexos;3
44 Teruel;44243 Valdecuenca;Hombres;2
44 Teruel;44243 Valdecuenca;Mujeres;1
44 Teruel;44244 Valdelinares;Ambos sexos;1
44 Teruel;44244 Valdelinares;Hombres;0
44 Teruel;44244 Valdelinares;Mujeres;1
44 Teruel;44245 Valdeltormo;Ambos sexos;19
44 Teruel;44245 Valdeltormo;Hombres;12
44 Teruel;44245 Valdeltormo;Mujeres;7
44 Teruel;44246 Valderrobres;Ambos sexos;96
44 Teruel;44246 Valderrobres;Hombres;55
44 Teruel;44246 Valderrobres;Mujeres;41
44 Teruel;44247 Valjunquera;Ambos sexos;14
44 Teruel;44247 Valjunquera;Hombres;10
44 Teruel;44247 Valjunquera;Mujeres;4
44 Teruel;44249 Vallecillo, El;Ambos sexos;14
44 Teruel;44249 Vallecillo, El;Hombres;10
44 Teruel;44249 Vallecillo, El;Mujeres;4
44 Teruel;44251 Villafranca del Campo;Ambos sexos;7
44 Teruel;44251 Villafranca del Campo;Hombres;4
44 Teruel;44251 Villafranca del Campo;Mujeres;3
44 Teruel;44256 Villanueva del Rebollar de la Sierra;Ambos sexos;4
44 Teruel;44256 Villanueva del Rebollar de la Sierra;Hombres;2
44 Teruel;44256 Villanueva del Rebollar de la Sierra;Mujeres;2
44 Teruel;44257 Villar del Cobo;Ambos sexos;4
44 Teruel;44257 Villar del Cobo;Hombres;2
44 Teruel;44257 Villar del Cobo;Mujeres;2
44 Teruel;44258 Villar del Salz;Ambos sexos;2
44 Teruel;44258 Villar del Salz;Hombres;0
44 Teruel;44258 Villar del Salz;Mujeres;2
44 Teruel;44260 Villarluengo;Ambos sexos;10
44 Teruel;44260 Villarluengo;Hombres;3
44 Teruel;44260 Villarluengo;Mujeres;7
44 Teruel;44261 Villarquemado;Ambos sexos;93
44 Teruel;44261 Villarquemado;Hombres;47
44 Teruel;44261 Villarquemado;Mujeres;46
44 Teruel;44262 Villarroya de los Pinares;Ambos sexos;8
44 Teruel;44262 Villarroya de los Pinares;Hombres;3
44 Teruel;44262 Villarroya de los Pinares;Mujeres;5
44 Teruel;44263 Villastar;Ambos sexos;6
44 Teruel;44263 Villastar;Hombres;3
44 Teruel;44263 Villastar;Mujeres;3
44 Teruel;44264 Villel;Ambos sexos;36
44 Teruel;44264 Villel;Hombres;18
44 Teruel;44264 Villel;Mujeres;18
44 Teruel;44265 Vinaceite;Ambos sexos;2
44 Teruel;44265 Vinaceite;Hombres;1
44 Teruel;44265 Vinaceite;Mujeres;1
44 Teruel;44266 Visiedo;Ambos sexos;6
44 Teruel;44266 Visiedo;Hombres;0
44 Teruel;44266 Visiedo;Mujeres;6
44 Teruel;44267 Vivel del Río Martín;Ambos sexos;7
44 Teruel;44267 Vivel del Río Martín;Hombres;2
44 Teruel;44267 Vivel del Río Martín;Mujeres;5
44 Teruel;44268 Zoma, La;Ambos sexos;1
44 Teruel;44268 Zoma, La;Hombres;1
44 Teruel;44268 Zoma, La;Mujeres;0
45 Toledo;N/A;Ambos sexos;16.156
45 Toledo;N/A;Hombres;8.108
45 Toledo;N/A;Mujeres;8.048
45 Toledo;45001 Ajofrín;Ambos sexos;37
45 Toledo;45001 Ajofrín;Hombres;19
45 Toledo;45001 Ajofrín;Mujeres;18
45 Toledo;45002 Alameda de la Sagra;Ambos sexos;48
45 Toledo;45002 Alameda de la Sagra;Hombres;30
45 Toledo;45002 Alameda de la Sagra;Mujeres;18
45 Toledo;45003 Albarreal de Tajo;Ambos sexos;1
45 Toledo;45003 Albarreal de Tajo;Hombres;0
45 Toledo;45003 Albarreal de Tajo;Mujeres;1
45 Toledo;45004 Alcabón;Ambos sexos;14
45 Toledo;45004 Alcabón;Hombres;3
45 Toledo;45004 Alcabón;Mujeres;11
45 Toledo;45005 Alcañizo;Ambos sexos;10
45 Toledo;45005 Alcañizo;Hombres;4
45 Toledo;45005 Alcañizo;Mujeres;6
45 Toledo;45006 Alcaudete de la Jara;Ambos sexos;60
45 Toledo;45006 Alcaudete de la Jara;Hombres;34
45 Toledo;45006 Alcaudete de la Jara;Mujeres;26
45 Toledo;45007 Alcolea de Tajo;Ambos sexos;35
45 Toledo;45007 Alcolea de Tajo;Hombres;17
45 Toledo;45007 Alcolea de Tajo;Mujeres;18
45 Toledo;45008 Aldea en Cabo;Ambos sexos;1
45 Toledo;45008 Aldea en Cabo;Hombres;1
45 Toledo;45008 Aldea en Cabo;Mujeres;0
45 Toledo;45009 Aldeanueva de Barbarroya;Ambos sexos;35
45 Toledo;45009 Aldeanueva de Barbarroya;Hombres;15
45 Toledo;45009 Aldeanueva de Barbarroya;Mujeres;20
45 Toledo;45010 Aldeanueva de San Bartolomé;Ambos sexos;195
45 Toledo;45010 Aldeanueva de San Bartolomé;Hombres;92
45 Toledo;45010 Aldeanueva de San Bartolomé;Mujeres;103
45 Toledo;45011 Almendral de la Cañada;Ambos sexos;17
45 Toledo;45011 Almendral de la Cañada;Hombres;11
45 Toledo;45011 Almendral de la Cañada;Mujeres;6
45 Toledo;45012 Almonacid de Toledo;Ambos sexos;7
45 Toledo;45012 Almonacid de Toledo;Hombres;5
45 Toledo;45012 Almonacid de Toledo;Mujeres;2
45 Toledo;45013 Almorox;Ambos sexos;72
45 Toledo;45013 Almorox;Hombres;44
45 Toledo;45013 Almorox;Mujeres;28
45 Toledo;45014 Añover de Tajo;Ambos sexos;78
45 Toledo;45014 Añover de Tajo;Hombres;36
45 Toledo;45014 Añover de Tajo;Mujeres;42
45 Toledo;45015 Arcicóllar;Ambos sexos;10
45 Toledo;45015 Arcicóllar;Hombres;4
45 Toledo;45015 Arcicóllar;Mujeres;6
45 Toledo;45016 Argés;Ambos sexos;57
45 Toledo;45016 Argés;Hombres;29
45 Toledo;45016 Argés;Mujeres;28
45 Toledo;45017 Azután;Ambos sexos;3
45 Toledo;45017 Azután;Hombres;2
45 Toledo;45017 Azután;Mujeres;1
45 Toledo;45018 Barcience;Ambos sexos;24
45 Toledo;45018 Barcience;Hombres;9
45 Toledo;45018 Barcience;Mujeres;15
45 Toledo;45019 Bargas;Ambos sexos;119
45 Toledo;45019 Bargas;Hombres;70
45 Toledo;45019 Bargas;Mujeres;49
45 Toledo;45020 Belvís de la Jara;Ambos sexos;102
45 Toledo;45020 Belvís de la Jara;Hombres;42
45 Toledo;45020 Belvís de la Jara;Mujeres;60
45 Toledo;45021 Borox;Ambos sexos;38
45 Toledo;45021 Borox;Hombres;18
45 Toledo;45021 Borox;Mujeres;20
45 Toledo;45022 Buenaventura;Ambos sexos;57
45 Toledo;45022 Buenaventura;Hombres;28
45 Toledo;45022 Buenaventura;Mujeres;29
45 Toledo;45023 Burguillos de Toledo;Ambos sexos;28
45 Toledo;45023 Burguillos de Toledo;Hombres;13
45 Toledo;45023 Burguillos de Toledo;Mujeres;15
45 Toledo;45024 Burujón;Ambos sexos;6
45 Toledo;45024 Burujón;Hombres;3
45 Toledo;45024 Burujón;Mujeres;3
45 Toledo;45025 Cabañas de la Sagra;Ambos sexos;17
45 Toledo;45025 Cabañas de la Sagra;Hombres;9
45 Toledo;45025 Cabañas de la Sagra;Mujeres;8
45 Toledo;45026 Cabañas de Yepes;Ambos sexos;8
45 Toledo;45026 Cabañas de Yepes;Hombres;5
45 Toledo;45026 Cabañas de Yepes;Mujeres;3
45 Toledo;45027 Cabezamesada;Ambos sexos;2
45 Toledo;45027 Cabezamesada;Hombres;1
45 Toledo;45027 Cabezamesada;Mujeres;1
45 Toledo;45028 Calera y Chozas;Ambos sexos;124
45 Toledo;45028 Calera y Chozas;Hombres;60
45 Toledo;45028 Calera y Chozas;Mujeres;64
45 Toledo;45029 Caleruela;Ambos sexos;6
45 Toledo;45029 Caleruela;Hombres;4
45 Toledo;45029 Caleruela;Mujeres;2
45 Toledo;45030 Calzada de Oropesa;Ambos sexos;38
45 Toledo;45030 Calzada de Oropesa;Hombres;23
45 Toledo;45030 Calzada de Oropesa;Mujeres;15
45 Toledo;45031 Camarena;Ambos sexos;71
45 Toledo;45031 Camarena;Hombres;28
45 Toledo;45031 Camarena;Mujeres;43
45 Toledo;45032 Camarenilla;Ambos sexos;17
45 Toledo;45032 Camarenilla;Hombres;10
45 Toledo;45032 Camarenilla;Mujeres;7
45 Toledo;45033 Campillo de la Jara, El;Ambos sexos;34
45 Toledo;45033 Campillo de la Jara, El;Hombres;17
45 Toledo;45033 Campillo de la Jara, El;Mujeres;17
45 Toledo;45034 Camuñas;Ambos sexos;37
45 Toledo;45034 Camuñas;Hombres;18
45 Toledo;45034 Camuñas;Mujeres;19
45 Toledo;45035 Cardiel de los Montes;Ambos sexos;8
45 Toledo;45035 Cardiel de los Montes;Hombres;4
45 Toledo;45035 Cardiel de los Montes;Mujeres;4
45 Toledo;45036 Carmena;Ambos sexos;20
45 Toledo;45036 Carmena;Hombres;13
45 Toledo;45036 Carmena;Mujeres;7
45 Toledo;45037 Carpio de Tajo, El;Ambos sexos;43
45 Toledo;45037 Carpio de Tajo, El;Hombres;22
45 Toledo;45037 Carpio de Tajo, El;Mujeres;21
45 Toledo;45038 Carranque;Ambos sexos;40
45 Toledo;45038 Carranque;Hombres;19
45 Toledo;45038 Carranque;Mujeres;21
45 Toledo;45039 Carriches;Ambos sexos;17
45 Toledo;45039 Carriches;Hombres;5
45 Toledo;45039 Carriches;Mujeres;12
45 Toledo;45040 Casar de Escalona, El;Ambos sexos;46
45 Toledo;45040 Casar de Escalona, El;Hombres;28
45 Toledo;45040 Casar de Escalona, El;Mujeres;18
45 Toledo;45041 Casarrubios del Monte;Ambos sexos;56
45 Toledo;45041 Casarrubios del Monte;Hombres;29
45 Toledo;45041 Casarrubios del Monte;Mujeres;27
45 Toledo;45042 Casasbuenas;Ambos sexos;3
45 Toledo;45042 Casasbuenas;Hombres;2
45 Toledo;45042 Casasbuenas;Mujeres;1
45 Toledo;45043 Castillo de Bayuela;Ambos sexos;105
45 Toledo;45043 Castillo de Bayuela;Hombres;54
45 Toledo;45043 Castillo de Bayuela;Mujeres;51
45 Toledo;45045 Cazalegas;Ambos sexos;23
45 Toledo;45045 Cazalegas;Hombres;13
45 Toledo;45045 Cazalegas;Mujeres;10
45 Toledo;45046 Cebolla;Ambos sexos;44
45 Toledo;45046 Cebolla;Hombres;27
45 Toledo;45046 Cebolla;Mujeres;17
45 Toledo;45047 Cedillo del Condado;Ambos sexos;23
45 Toledo;45047 Cedillo del Condado;Hombres;13
45 Toledo;45047 Cedillo del Condado;Mujeres;10
45 Toledo;45048 Cerralbos, Los;Ambos sexos;6
45 Toledo;45048 Cerralbos, Los;Hombres;3
45 Toledo;45048 Cerralbos, Los;Mujeres;3
45 Toledo;45049 Cervera de los Montes;Ambos sexos;2
45 Toledo;45049 Cervera de los Montes;Hombres;0
45 Toledo;45049 Cervera de los Montes;Mujeres;2
45 Toledo;45050 Ciruelos;Ambos sexos;11
45 Toledo;45050 Ciruelos;Hombres;7
45 Toledo;45050 Ciruelos;Mujeres;4
45 Toledo;45051 Cobeja;Ambos sexos;18
45 Toledo;45051 Cobeja;Hombres;9
45 Toledo;45051 Cobeja;Mujeres;9
45 Toledo;45052 Cobisa;Ambos sexos;32
45 Toledo;45052 Cobisa;Hombres;16
45 Toledo;45052 Cobisa;Mujeres;16
45 Toledo;45053 Consuegra;Ambos sexos;118
45 Toledo;45053 Consuegra;Hombres;65
45 Toledo;45053 Consuegra;Mujeres;53
45 Toledo;45054 Corral de Almaguer;Ambos sexos;48
45 Toledo;45054 Corral de Almaguer;Hombres;25
45 Toledo;45054 Corral de Almaguer;Mujeres;23
45 Toledo;45055 Cuerva;Ambos sexos;8
45 Toledo;45055 Cuerva;Hombres;4
45 Toledo;45055 Cuerva;Mujeres;4
45 Toledo;45056 Chozas de Canales;Ambos sexos;74
45 Toledo;45056 Chozas de Canales;Hombres;40
45 Toledo;45056 Chozas de Canales;Mujeres;34
45 Toledo;45058 Domingo Pérez;Ambos sexos;14
45 Toledo;45058 Domingo Pérez;Hombres;7
45 Toledo;45058 Domingo Pérez;Mujeres;7
45 Toledo;45059 Dosbarrios;Ambos sexos;30
45 Toledo;45059 Dosbarrios;Hombres;14
45 Toledo;45059 Dosbarrios;Mujeres;16
45 Toledo;45060 Erustes;Ambos sexos;1
45 Toledo;45060 Erustes;Hombres;0
45 Toledo;45060 Erustes;Mujeres;1
45 Toledo;45061 Escalona;Ambos sexos;45
45 Toledo;45061 Escalona;Hombres;22
45 Toledo;45061 Escalona;Mujeres;23
45 Toledo;45062 Escalonilla;Ambos sexos;54
45 Toledo;45062 Escalonilla;Hombres;31
45 Toledo;45062 Escalonilla;Mujeres;23
45 Toledo;45063 Espinoso del Rey;Ambos sexos;39
45 Toledo;45063 Espinoso del Rey;Hombres;18
45 Toledo;45063 Espinoso del Rey;Mujeres;21
45 Toledo;45064 Esquivias;Ambos sexos;41
45 Toledo;45064 Esquivias;Hombres;24
45 Toledo;45064 Esquivias;Mujeres;17
45 Toledo;45065 Estrella, La;Ambos sexos;36
45 Toledo;45065 Estrella, La;Hombres;16
45 Toledo;45065 Estrella, La;Mujeres;20
45 Toledo;45066 Fuensalida;Ambos sexos;329
45 Toledo;45066 Fuensalida;Hombres;175
45 Toledo;45066 Fuensalida;Mujeres;154
45 Toledo;45067 Gálvez;Ambos sexos;40
45 Toledo;45067 Gálvez;Hombres;20
45 Toledo;45067 Gálvez;Mujeres;20
45 Toledo;45068 Garciotum;Ambos sexos;11
45 Toledo;45068 Garciotum;Hombres;4
45 Toledo;45068 Garciotum;Mujeres;7
45 Toledo;45069 Gerindote;Ambos sexos;62
45 Toledo;45069 Gerindote;Hombres;33
45 Toledo;45069 Gerindote;Mujeres;29
45 Toledo;45070 Guadamur;Ambos sexos;17
45 Toledo;45070 Guadamur;Hombres;9
45 Toledo;45070 Guadamur;Mujeres;8
45 Toledo;45071 Guardia, La;Ambos sexos;34
45 Toledo;45071 Guardia, La;Hombres;18
45 Toledo;45071 Guardia, La;Mujeres;16
45 Toledo;45072 Herencias, Las;Ambos sexos;26
45 Toledo;45072 Herencias, Las;Hombres;14
45 Toledo;45072 Herencias, Las;Mujeres;12
45 Toledo;45073 Herreruela de Oropesa;Ambos sexos;16
45 Toledo;45073 Herreruela de Oropesa;Hombres;10
45 Toledo;45073 Herreruela de Oropesa;Mujeres;6
45 Toledo;45074 Hinojosa de San Vicente;Ambos sexos;82
45 Toledo;45074 Hinojosa de San Vicente;Hombres;41
45 Toledo;45074 Hinojosa de San Vicente;Mujeres;41
45 Toledo;45075 Hontanar;Ambos sexos;1
45 Toledo;45075 Hontanar;Hombres;1
45 Toledo;45075 Hontanar;Mujeres;0
45 Toledo;45076 Hormigos;Ambos sexos;10
45 Toledo;45076 Hormigos;Hombres;6
45 Toledo;45076 Hormigos;Mujeres;4
45 Toledo;45077 Huecas;Ambos sexos;15
45 Toledo;45077 Huecas;Hombres;7
45 Toledo;45077 Huecas;Mujeres;8
45 Toledo;45078 Huerta de Valdecarábanos;Ambos sexos;16
45 Toledo;45078 Huerta de Valdecarábanos;Hombres;10
45 Toledo;45078 Huerta de Valdecarábanos;Mujeres;6
45 Toledo;45079 Iglesuela del Tiétar, La;Ambos sexos;56
45 Toledo;45079 Iglesuela del Tiétar, La;Hombres;24
45 Toledo;45079 Iglesuela del Tiétar, La;Mujeres;32
45 Toledo;45081 Illescas;Ambos sexos;317
45 Toledo;45081 Illescas;Hombres;153
45 Toledo;45081 Illescas;Mujeres;164
45 Toledo;45082 Lagartera;Ambos sexos;49
45 Toledo;45082 Lagartera;Hombres;24
45 Toledo;45082 Lagartera;Mujeres;25
45 Toledo;45083 Layos;Ambos sexos;7
45 Toledo;45083 Layos;Hombres;4
45 Toledo;45083 Layos;Mujeres;3
45 Toledo;45084 Lillo;Ambos sexos;29
45 Toledo;45084 Lillo;Hombres;15
45 Toledo;45084 Lillo;Mujeres;14
45 Toledo;45085 Lominchar;Ambos sexos;30
45 Toledo;45085 Lominchar;Hombres;17
45 Toledo;45085 Lominchar;Mujeres;13
45 Toledo;45086 Lucillos;Ambos sexos;21
45 Toledo;45086 Lucillos;Hombres;11
45 Toledo;45086 Lucillos;Mujeres;10
45 Toledo;45087 Madridejos;Ambos sexos;110
45 Toledo;45087 Madridejos;Hombres;55
45 Toledo;45087 Madridejos;Mujeres;55
45 Toledo;45088 Magán;Ambos sexos;43
45 Toledo;45088 Magán;Hombres;21
45 Toledo;45088 Magán;Mujeres;22
45 Toledo;45089 Malpica de Tajo;Ambos sexos;21
45 Toledo;45089 Malpica de Tajo;Hombres;12
45 Toledo;45089 Malpica de Tajo;Mujeres;9
45 Toledo;45090 Manzaneque;Ambos sexos;15
45 Toledo;45090 Manzaneque;Hombres;9
45 Toledo;45090 Manzaneque;Mujeres;6
45 Toledo;45091 Maqueda;Ambos sexos;20
45 Toledo;45091 Maqueda;Hombres;9
45 Toledo;45091 Maqueda;Mujeres;11
45 Toledo;45092 Marjaliza;Ambos sexos;9
45 Toledo;45092 Marjaliza;Hombres;1
45 Toledo;45092 Marjaliza;Mujeres;8
45 Toledo;45093 Marrupe;Ambos sexos;9
45 Toledo;45093 Marrupe;Hombres;3
45 Toledo;45093 Marrupe;Mujeres;6
45 Toledo;45094 Mascaraque;Ambos sexos;16
45 Toledo;45094 Mascaraque;Hombres;10
45 Toledo;45094 Mascaraque;Mujeres;6
45 Toledo;45095 Mata, La;Ambos sexos;9
45 Toledo;45095 Mata, La;Hombres;5
45 Toledo;45095 Mata, La;Mujeres;4
45 Toledo;45096 Mazarambroz;Ambos sexos;43
45 Toledo;45096 Mazarambroz;Hombres;23
45 Toledo;45096 Mazarambroz;Mujeres;20
45 Toledo;45097 Mejorada;Ambos sexos;10
45 Toledo;45097 Mejorada;Hombres;7
45 Toledo;45097 Mejorada;Mujeres;3
45 Toledo;45098 Menasalbas;Ambos sexos;39
45 Toledo;45098 Menasalbas;Hombres;20
45 Toledo;45098 Menasalbas;Mujeres;19
45 Toledo;45099 Méntrida;Ambos sexos;72
45 Toledo;45099 Méntrida;Hombres;38
45 Toledo;45099 Méntrida;Mujeres;34
45 Toledo;45101 Miguel Esteban;Ambos sexos;61
45 Toledo;45101 Miguel Esteban;Hombres;29
45 Toledo;45101 Miguel Esteban;Mujeres;32
45 Toledo;45102 Mocejón;Ambos sexos;58
45 Toledo;45102 Mocejón;Hombres;37
45 Toledo;45102 Mocejón;Mujeres;21
45 Toledo;45103 Mohedas de la Jara;Ambos sexos;31
45 Toledo;45103 Mohedas de la Jara;Hombres;17
45 Toledo;45103 Mohedas de la Jara;Mujeres;14
45 Toledo;45104 Montearagón;Ambos sexos;3
45 Toledo;45104 Montearagón;Hombres;2
45 Toledo;45104 Montearagón;Mujeres;1
45 Toledo;45105 Montesclaros;Ambos sexos;42
45 Toledo;45105 Montesclaros;Hombres;23
45 Toledo;45105 Montesclaros;Mujeres;19
45 Toledo;45106 Mora;Ambos sexos;193
45 Toledo;45106 Mora;Hombres;86
45 Toledo;45106 Mora;Mujeres;107
45 Toledo;45107 Nambroca;Ambos sexos;47
45 Toledo;45107 Nambroca;Hombres;25
45 Toledo;45107 Nambroca;Mujeres;22
45 Toledo;45108 Nava de Ricomalillo, La;Ambos sexos;57
45 Toledo;45108 Nava de Ricomalillo, La;Hombres;27
45 Toledo;45108 Nava de Ricomalillo, La;Mujeres;30
45 Toledo;45109 Navahermosa;Ambos sexos;52
45 Toledo;45109 Navahermosa;Hombres;22
45 Toledo;45109 Navahermosa;Mujeres;30
45 Toledo;45110 Navalcán;Ambos sexos;264
45 Toledo;45110 Navalcán;Hombres;129
45 Toledo;45110 Navalcán;Mujeres;135
45 Toledo;45111 Navalmoralejo;Ambos sexos;12
45 Toledo;45111 Navalmoralejo;Hombres;6
45 Toledo;45111 Navalmoralejo;Mujeres;6
45 Toledo;45112 Navalmorales, Los;Ambos sexos;44
45 Toledo;45112 Navalmorales, Los;Hombres;23
45 Toledo;45112 Navalmorales, Los;Mujeres;21
45 Toledo;45113 Navalucillos, Los;Ambos sexos;49
45 Toledo;45113 Navalucillos, Los;Hombres;25
45 Toledo;45113 Navalucillos, Los;Mujeres;24
45 Toledo;45114 Navamorcuende;Ambos sexos;88
45 Toledo;45114 Navamorcuende;Hombres;44
45 Toledo;45114 Navamorcuende;Mujeres;44
45 Toledo;45115 Noblejas;Ambos sexos;38
45 Toledo;45115 Noblejas;Hombres;17
45 Toledo;45115 Noblejas;Mujeres;21
45 Toledo;45116 Noez;Ambos sexos;23
45 Toledo;45116 Noez;Hombres;11
45 Toledo;45116 Noez;Mujeres;12
45 Toledo;45117 Nombela;Ambos sexos;35
45 Toledo;45117 Nombela;Hombres;16
45 Toledo;45117 Nombela;Mujeres;19
45 Toledo;45118 Novés;Ambos sexos;36
45 Toledo;45118 Novés;Hombres;18
45 Toledo;45118 Novés;Mujeres;18
45 Toledo;45119 Numancia de la Sagra;Ambos sexos;60
45 Toledo;45119 Numancia de la Sagra;Hombres;31
45 Toledo;45119 Numancia de la Sagra;Mujeres;29
45 Toledo;45120 Nuño Gómez;Ambos sexos;23
45 Toledo;45120 Nuño Gómez;Hombres;12
45 Toledo;45120 Nuño Gómez;Mujeres;11
45 Toledo;45121 Ocaña;Ambos sexos;240
45 Toledo;45121 Ocaña;Hombres;116
45 Toledo;45121 Ocaña;Mujeres;124
45 Toledo;45122 Olías del Rey;Ambos sexos;83
45 Toledo;45122 Olías del Rey;Hombres;49
45 Toledo;45122 Olías del Rey;Mujeres;34
45 Toledo;45123 Ontígola;Ambos sexos;59
45 Toledo;45123 Ontígola;Hombres;24
45 Toledo;45123 Ontígola;Mujeres;35
45 Toledo;45124 Orgaz;Ambos sexos;47
45 Toledo;45124 Orgaz;Hombres;22
45 Toledo;45124 Orgaz;Mujeres;25
45 Toledo;45125 Oropesa;Ambos sexos;129
45 Toledo;45125 Oropesa;Hombres;69
45 Toledo;45125 Oropesa;Mujeres;60
45 Toledo;45126 Otero;Ambos sexos;9
45 Toledo;45126 Otero;Hombres;5
45 Toledo;45126 Otero;Mujeres;4
45 Toledo;45127 Palomeque;Ambos sexos;6
45 Toledo;45127 Palomeque;Hombres;4
45 Toledo;45127 Palomeque;Mujeres;2
45 Toledo;45128 Pantoja;Ambos sexos;29
45 Toledo;45128 Pantoja;Hombres;15
45 Toledo;45128 Pantoja;Mujeres;14
45 Toledo;45129 Paredes de Escalona;Ambos sexos;3
45 Toledo;45129 Paredes de Escalona;Hombres;2
45 Toledo;45129 Paredes de Escalona;Mujeres;1
